CHEMBL_ID,SMILES,DOCKING_SCORE
CHEMBL1979178,c1ccc2c(CN3CC[NH+](Cc4c[nH]c5ccccc45)CC3)c[nH]c2c1,-7.025
CHEMBL1278037,Cc1cc(N)[nH+]c(C[C@@H]2C[NH2+]C[C@H]2NCC[NH2+]CCc2cccc(F)c2)c1,-7.024
CHEMBL3642706,O=C(N[C@H]1CC[C@H](CC[NH+]2CCN(c3nccc4occc34)CC2)CC1)c1ccnc2ccccc12,-7.023
CHEMBL4112743,C[C@@](O)(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc1)C(F)F,-7.022
CHEMBL4116311,CC[NH+](CC)CCCNc1c2ccccc2[n+](C)c2c1oc1ccc(OCC(=O)NCCC[NH+](C)C)cc12,-7.017
CHEMBL608045,CCN(O)C(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-7.01
CHEMBL3975665,COc1cncc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)n1,-7.007
CHEMBL1950781,FC(F)(F)c1ccccc1-c1ccnc(N2CCC[C@H]2c2nc3cc(Cl)c(Cl)cc3[nH]2)c1,-7.006
CHEMBL3684796,NC1=[NH+][C@@H](c2cc(F)cc(Cl)c2)CO1,-7.003
CHEMBL2376260,O[C@H]1[C@@H]2c3cc4c(cc3C[N@@H+]3CC[C@@H](C[C@H]1O)[C@H]23)OCO4,-7.003
CHEMBL4071187,NC(=[NH2+])NC(=O)Cc1cccc(CCc2cnc(N3CCOCC3)nc2)c1,-7.002
CHEMBL539481,Cc1cc2c(C(=O)N[C@H](C)c3ccc(Cl)cc3)c(O)c(O)cc2c([O-])c1-c1c(C)cc2c(C(=O)N[C@H](C)c3ccc(Cl)cc3)c(O)c(O)cc2c1O,-7.001
CHEMBL3933839,CNC(=O)c1cccc(Nc2ncnc(NCCCOc3ccc(C(F)(F)F)cc3)n2)c1,-6.997
CHEMBL66334,CC(=O)c1c(Cl)nc2cnccn12,-6.996
CHEMBL118076,Cc1cccc(C(=O)[NH+]=C(NC(=O)c2ccccc2)Nc2ccc(C(N)=O)cc2)c1,-6.994
CHEMBL358023,CC(C)CC(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)N[C@H](C(=O)NCC(=O)N1CCC[C@@H]1C(=O)N[C@@H]1CCC[C@H]1C(=O)NCc1ccccc1)C(C)C,-6.991
CHEMBL469621,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c12,-6.991
CHEMBL1555657,CCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2[n+](Cc2ccc(C)cc2)c1N,-6.989
CHEMBL484030,COc1ccc(O)c2c(=O)c3cc(O)ccc3oc12,-6.988
CHEMBL3904946,O=C([O-])c1ccc(CC[C@H]2C(=O)CC[C@@H]2/C=C/[C@H](O)Cc2ccccc2F)cc1,-6.985
CHEMBL342495,NC(=[NH2+])c1cccc(/C=N/N=C(/N)[N-]O)n1,-6.984
CHEMBL477962,Cc1ncc([N+](=O)[O-])n1CCn1cc(COc2ccccc2Cl)nn1,-6.984
CHEMBL1645354,COc1cc(N[C@H](C)CCCNC(=O)N[C@@H](CCCC[NH3+])C(=O)NCCC[C@H](C)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,-6.983
CHEMBL4241245,NC(=O)c1c[nH]c2nn[nH]c(=O)c12,-6.981
CHEMBL2336818,C[NH+](C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c([C@@H](O)C(F)(F)F)csc4c3)[nH]2)cc1,-6.98
CHEMBL546120,Oc1c(C[NH2+]C2CCCCC2)cc(Cl)c2ccccc12,-6.98
CHEMBL3040580,COC(=O)[C@H](Cc1ccc(O)c(O)c1)NC(=O)C1([NH3+])CCCCC1,-6.976
CHEMBL4093738,O=C(Cn1c(-c2cccs2)cc2ccccc21)NCc1[nH]c(-c2ccccc2)c[nH+]1,-6.976
CHEMBL2419315,COC1=C(Br)C[C@@]2(OC=C1Br)ON=C(C(=O)NCCCOc1c(Br)cc([C@H](O)CNC=C3C(=O)C=CC3=O)cc1Br)[C@H]2[O-],-6.974
CHEMBL1485266,N#Cc1cccc(NC(=O)COC(=O)c2cccc(N3C(=O)c4ccccc4C3=O)c2)c1,-6.974
CHEMBL3752963,O=C(/C=C/c1cc(O)c2c(c1)[C@H](C(=O)OCCc1ccccc1)[C@@H](c1ccc(O)c(O)c1)O2)OCCc1ccccc1,-6.968
CHEMBL2032424,CC(C)OC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2nnn(CCCO)n2)C[C@H]1C(C)C,-6.968
CHEMBL575786,NS(=O)(=O)CC/N=C/c1ccc(O)cc1,-6.967
CHEMBL2323022,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@](O)(C(N)=O)C(F)(F)F)s1,-6.966
CHEMBL1189622,[NH3+]CCCC[C@H](NC(=O)c1ccc(F)cc1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,-6.965
CHEMBL1904234,Cc1ccccc1-n1c(SCC(=O)NC[C@@H]2CCCO2)nnc1-c1ccncc1,-6.963
CHEMBL2002163,Cc1ccc(CC(=O)Nc2nnc(-c3ccncc3)s2)cc1,-6.961
CHEMBL3110021,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2cnco2)cc1,-6.96
CHEMBL3443335,O=C1C[C@@H](c2ccc(C(=O)[O-])cc2)c2ncn(-c3cccnc3)c2N1,-6.959
CHEMBL4167937,CCc1ccc2nc([C@H](c3ccc(O)c(O)c3)n3cc(CC[NH+](C)C)nn3)sc2c1,-6.957
CHEMBL1353641,COC(=O)c1c(NC(=O)CSc2nnc3ccccn23)sc2c1CCC2,-6.953
CHEMBL210920,O=C(NCc1ccccc1)[C@@H]1C[NH2+][C@H](C(=O)N2CCCC2)C1,-6.952
CHEMBL3915391,O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1N[C@@H](c2ccccc2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,-6.951
CHEMBL1859952,CCc1cccc(N/C(=N/O)c2ccccc2-c2ccccc2)c1,-6.95
CHEMBL1563417,COc1ccc(CNC(=O)CCc2c(C)nc3c(c2C)c(=O)n(C)c(=O)n3C)cc1,-6.95
CHEMBL1914767,Nc1nc(N2CC[NH2+]CC2)c2oc3ccccc3c2n1,-6.949
CHEMBL1606256,Clc1cccc(OCc2nc(-c3ccncc3)no2)c1,-6.946
CHEMBL2324881,CC(C)NC(=O)c1cc(-c2ccccc2)nc2c1cnn2Cc1ccncc1,-6.946
CHEMBL1922659,Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)[O-])n3Cc2ccc(-c3cccc(C(F)(F)F)n3)cc2)nc1,-6.944
CHEMBL405685,NC(=O)c1cc(Cc2ccc3ccccc3c2)cc(C(=O)C(Br)Br)c1,-6.943
CHEMBL1189993,Oc1ccc2c(c1)CC[C@@H](Nc1ccc(Cl)cc1)C2,-6.942
CHEMBL485664,COC(=O)[C@@H]1c2c(O)c3c(c(O)c2[C@@H](O)C[C@]1(O)CC(C)=O)C(=O)c1c(O)cccc1C3=O,-6.941
CHEMBL3956352,COc1ncc(-c2cc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2F)C3=O)c(OC)n1,-6.94
CHEMBL3700591,Cc1cc(C[N@H+](C[C@H]2CC[C@H](C(=O)[O-])CC2)[C@H]2CCc3c2ccc(Cl)c3F)ccc1OCCN1C(=O)CN(C)C1=O,-6.94
CHEMBL3925233,NC(=O)c1ccc2[nH]nc(-c3cccc(NC(=O)CCc4ccc(F)cc4)c3)c2c1,-6.933
CHEMBL28105,C[N@H+]1CC=C(c2c[nH]c3ccc([S@@](C)=O)cc23)CC1,-6.932
CHEMBL1835402,CC(=O)N[C@H](C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](C(=O)N1CCc2ccc(O)cc2[C@H]1C(=O)N[C@H]1CC(=O)O[C@H]1O)C(C)C)C(C)C,-6.931
CHEMBL3692248,CC(C)[C@H](CO)[NH2+]Cc1ccnc(-c2ccc(Cl)cc2)n1,-6.931
CHEMBL3246794,CCOc1ccccc1OCC[NH2+]C[C@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,-6.927
CHEMBL1900780,CC1=[N+](O)C(C)(C)C(c2ccc(Br)cc2)=[N+]1O,-6.927
CHEMBL1424975,O=C1C2=[N+]([O-])[C@H]3CCCC[C@H]3[N+]([O-])=C2c2ccccc21,-6.924
CHEMBL490788,[H]/N=C1\S/C(=C\c2c[nH]nc2-c2ccc(S(=O)(=O)c3ccccc3)cc2)C(=O)N1c1nccs1,-6.923
CHEMBL92404,C[C@H](O)[C@@H](CCOc1ccc2ccccc2c1)n1cnc(C(N)=O)c1,-6.923
CHEMBL3359921,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cccc23)CC[C@]1(C)[NH3+],-6.923
CHEMBL1097619,C[NH2+]CCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,-6.922
CHEMBL8584,COc1cc(C(=O)[O-])c(OC)cc1C[C@H](C)[NH3+],-6.921
CHEMBL3485873,Cc1ccc2[nH]nc(C(=O)NC[C@@H]3CC[N@H+](Cc4cnc[nH]4)C3)c2c1,-6.919
CHEMBL2312659,O=c1c2c(n(C3CC3)c3cc(N4CC[NH2+]CC4)c(F)cc13)COB2O,-6.918
CHEMBL321703,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2ccncc2)cc1,-6.918
CHEMBL3401124,C[C@@H]1CO[C@@H](C)CN1c1nc(-c2ccncc2F)cc(=O)n1C,-6.917
CHEMBL305743,CCC[NH+](CCC)[C@@H]1CCc2cc(F)c3[nH]ccc3c2C1,-6.916
CHEMBL20782,FC(F)(F)c1cccc(-c2nccc3ncnn23)c1,-6.915
CHEMBL135736,CC[NH+](CC)C[C@H](O)CNc1ccc(NC[C@H](O)CCl)c2c1C(=O)c1ccccc1C2=O,-6.914
CHEMBL457240,C[NH2+][C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)c3cccc4cccnc34)[C@H]21)C(C)(C)C,-6.914
CHEMBL1423748,COCC[NH2+]Cc1nc2sc(C)c(-c3ccccc3)c2c(=O)[nH]1,-6.912
CHEMBL1313431,C[N@@H+](CC(=O)Nc1ccccc1Br)CC(=O)Nc1ccccc1C(F)(F)F,-6.911
CHEMBL153731,C[C@@H]1c2cc(O)ccc2CC[N@H+]1Cc1ccccc1C(=O)NCC/C=C/c1ccccc1,-6.908
CHEMBL1387086,CC(=O)N[C@H](Cc1c[nH]c[nH+]1)C(=O)[O-],-6.908
CHEMBL3488065,Cc1cnn(CC[NH2+]CC(=O)NCCOc2ccc(Cl)cc2)c1,-6.907
CHEMBL363947,CCCC(=O)NC[C@@H]1C[C@H]1c1cccc2oc(CCCCc3ccccc3)cc12,-6.903
CHEMBL524866,COc1ccc(-c2cc(-c3ccnc(N)c3)nc(=O)[nH]2)c(OC)c1,-6.902
CHEMBL128182,NC(=[NH2+])c1ccc(CNC(=O)C[C@@H]2OCCN(NS(=O)(=O)c3ccc(F)cc3F)C2=O)cc1,-6.898
CHEMBL3265107,O=C(N/N=C/c1ccc(OCCn2cc(CO)nn2)cc1)c1ccncc1,-6.898
CHEMBL2356539,COCC(=O)Nc1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCc3ccc(-c4ccccc4)cc3)O[C@@H](CO)[C@@H]1O2,-6.897
CHEMBL2332773,Cc1c(O)cccc1O,-6.896
CHEMBL1210376,CCOc1cc(C[NH+]2CC(NC(=O)c3cncc(C)c3)C2)cc(OCC)c1F,-6.896
CHEMBL3676264,CO[C@@H]1C[C@H]([NH3+])CN(c2cc[nH+]cc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,-6.895
CHEMBL1988773,Cc1c(-c2ccc(O)c(O)c2)oc(=O)c2c(O)cccc12,-6.895
CHEMBL1668312,O=C(Cc1cccnc1)c1cc2cc(-c3ccccc3)ccc2[nH]1,-6.894
CHEMBL451122,C[N@@H+]1CCCC[C@H]1CC(=O)c1ccc(O)cc1,-6.89
CHEMBL2435362,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)c(F)c1F,-6.889
CHEMBL467363,O=C(CSc1nc(Cc2c(F)cccc2Cl)cc(=O)[nH]1)c1ccc(F)cc1,-6.888
CHEMBL1393550,O=C(Cn1cc(C(=O)C2CC2)c2ccccc21)Nc1ccc(F)cc1,-6.887
CHEMBL519091,COc1cc(C[C@@H]2CO[C@@H](c3cc(OC)c(O)c(OC)c3)[C@@H]2CO)ccc1O,-6.887
CHEMBL550801,[NH3+][C@H]1Cn2c(nc3ccc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F,-6.886
CHEMBL1567287,CCn1c(SCC(=O)c2ccc(C)cc2)nnc1-c1ccncc1,-6.882
CHEMBL1592516,COc1cccc(-c2cc(C(=O)NCc3ccccc3)[nH]n2)c1,-6.881
CHEMBL1602228,O=C(C1=C([O-])C(=O)N(CCC[NH+]2CCOCC2)[C@H]1c1ccc([N+](=O)[O-])cc1)c1ccc2c(c1)OCCO2,-6.881
CHEMBL1424123,O=C(NCc1ccccn1)c1cc2c(ccc3ccccc32)oc1=O,-6.877
CHEMBL3935485,O=C(NCc1ccc(C(=O)N2CCCC2)cc1)c1cc2c[nH+]ccc2[nH]1,-6.874
CHEMBL1519669,CC(=O)c1cccc(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)c1,-6.873
CHEMBL220738,O=C([O-])c1ccc(OCCc2c(CCNS(=O)(=O)Cc3cccc(Cl)c3Cl)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,-6.872
CHEMBL246484,O=C1C[C@@H](C[NH+]2CCC(c3noc4cc(F)ccc34)CC2)Cc2[nH]ncc21,-6.872
CHEMBL4173174,COc1ccc(Br)cc1/C=C/C(=O)NC[C@H]1[NH2+]C[C@H](O)[C@@H](O)[C@H]1O,-6.871
CHEMBL3892653,CCOc1cccc2ccc(Cc3cncc4cc(OC)c(OC)cc34)nc12,-6.87
CHEMBL1615824,CO[C@@H]1[C@H](O[P@@](=O)(NCCC[NH+](C)C)OC[C@H]2O[C@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)[C@H](COP(=O)([O-])O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,-6.869
CHEMBL45108,O=C(NCCc1ccccc1)c1cc(/C=C\c2cc(O)ccc2O)ccc1O,-6.868
CHEMBL233821,O=C(Nc1ccc2[nH]ncc2c1)c1ccnn1CCc1ccncc1,-6.867
CHEMBL3113425,O[C@H]1[C@H]2c3cc4c(cc3C[N@@H+]3CCC(=C[C@@H]1OCC1CCC1)[C@H]23)OCO4,-6.866
CHEMBL3769791,N#CCCSC(=S)NCc1cnc(N2CCOCC2)nc1,-6.866
CHEMBL3228723,CCc1cn([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,-6.866
CHEMBL1488796,Cc1cc(SCC(=O)N(C)[C@@H]2CCS(=O)(=O)C2)nc2c(C)cccc12,-6.864
CHEMBL2263539,COc1ccc(/C=C/C(=O)c2ccc(-n3cncn3)cc2)cc1,-6.862
CHEMBL4101264,Cc1cc(-c2ccc(C(=O)c3c(F)ccc(O)c3F)s2)cc(C)c1O,-6.86
CHEMBL3644459,NC(=O)c1[nH]nc2c1C[N@H+]([C@H]1CS[C@@H](c3cc(F)ccc3F)[C@@H]([NH3+])C1)C2,-6.86
CHEMBL1509592,Cn1c(=O)c2c(nc(N3CCOCC3)n2CCCNC2=[NH+]CCC2)n(C)c1=O,-6.86
CHEMBL292197,CC(C)=CC[N@@H+]1Cc2cccc3[nH]c(=O)n(c23)C[C@@H]1C,-6.857
CHEMBL4110892,Cc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(C)c1[C@@H]1CC[C@@H]([NH3+])[C@H](F)CO1,-6.857
CHEMBL1325141,O=C(CCn1c(=O)c2cccn2c2cccnc21)N1CCN(c2cccc(C(F)(F)F)c2)CC1,-6.856
CHEMBL2408736,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@H]1CCN(C)c2ccc(CC(C)(C)C)cc21,-6.855
CHEMBL4126260,NC(=O)c1ccc(Oc2cccc(C(=O)N3CCN(c4ccc(F)c(F)c4)CC3)c2)cc1,-6.852
CHEMBL2158239,C[C@@]1(c2nc(C(N)=O)cs2)O[C@H]2O[C@H](CO)[C@H](O)[C@H]2O1,-6.852
CHEMBL71901,CC(=O)N1CCN(C(=O)Cc2ccc([S@@](C)=O)cc2)[C@@H](C[N@H+]2CC[C@@H](O)C2)C1,-6.85
CHEMBL3557754,O=C(c1ccccn1)N1Cc2[nH+]ccn2C[C@@H](C[NH+]2CCOCC2)C1,-6.848
CHEMBL1408975,O=C(NCC1CC[NH+](Cc2ccccc2F)CC1)Nc1ccc(F)c(Cl)c1,-6.848
CHEMBL126097,Nc1cc2[nH+]cnc(NCc3ccc([N+](=O)[O-])cc3)c2cn1,-6.847
CHEMBL519541,CC(=O)CCCCC[C@H](NC(=O)C1CC[NH+](C)CC1)c1[nH]c(-c2csc3ccccc23)c[nH+]1,-6.846
CHEMBL200411,C/[N+](CCO)=c1\cc(O)c2ccc3ccccc3c2o1,-6.846
CHEMBL3642581,O=c1[nH]ccc2c(Br)cnc(Nc3ccc(N4CCOCC4)cc3)c12,-6.844
CHEMBL34972,Cc1ccc(-c2nc(N)c(C[NH3+])c(-c3ccc(Cl)cc3Cl)n2)cc1,-6.844
CHEMBL2218638,Cc1[nH+]c[nH]c1CN1C[C@@H](C(=O)NCc2ccc(F)c(F)c2Cl)N(C)C1=O,-6.841
CHEMBL1784472,COC(=O)c1cccc(C(=O)N2CCC(CC[N@H+]3[C@@H]4CC[C@H]3C[C@H](n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1,-6.841
CHEMBL524209,Cc1ccc(O)cc1Nc1cc[nH+]c2cc(-c3ccccc3)ccc12,-6.841
CHEMBL470974,CC(C)[C@H](CO)Nc1nc(Nc2ccc(-c3ccncc3)cc2)c2ncn(C(C)C)c2n1,-6.839
CHEMBL3696461,OC[C@@H](NCc1ccnc(-c2ccc(C(F)(F)F)cc2)n1)c1ccccc1,-6.838
CHEMBL2261791,[NH3+]CCCCn1cnc2c(-n3cccc3)ncnc21,-6.838
CHEMBL213511,O=C(OCc1ccc2ccc(=O)oc2c1)c1ccccc1,-6.837
CHEMBL119184,C[C@@H]1CC(=O)NN=C1c1ccc(NC(=O)C[NH2+]C[C@H](O)COc2ccccc2C#N)cc1,-6.836
CHEMBL450917,Cc1cc(O)ccc1O,-6.835
CHEMBL3290373,Cn1nnc2ccc(Cn3ccc4ccc(-c5ccc6ccn(Cc7cccc(C(=O)[O-])c7)c6c5)cc43)cc21,-6.834
CHEMBL477703,Oc1ccc(CC[C@H](O)C[C@@H](O)CCc2ccc(O)cc2)cc1,-6.832
CHEMBL1528983,COc1cccc(NC(=O)Cn2c(=O)n(Cc3ccc(C(=O)NCc4ccc5c(c4)OCO5)cc3)c(=O)c3ccccc32)c1,-6.831
CHEMBL63844,OC[C@H]1C[C@@H](n2cnc3cnccc32)[C@@H](O)[C@H]1O,-6.83
CHEMBL1425930,Cn1c(=O)c2c(nc(NN/C=C3/C(=O)[N-]C(=S)N(c4ccccc4)C3=O)n2C)n(C)c1=O,-6.83
CHEMBL3246847,O=C(CCC[NH+]1CCC2(CC1)C(=O)c1ccccc1Oc1ccccc12)c1ccc(F)cc1,-6.83
CHEMBL1474313,O=C(c1ccncc1)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,-6.828
CHEMBL48258,CNC(=O)[C@@H]1CCCCNC(=O)CO[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N1,-6.828
CHEMBL4081405,N#Cc1ccccc1OCc1cn(-c2ccc(C#N)c(C(F)(F)F)c2)nn1,-6.825
CHEMBL292021,Cc1ccc2c(c1)[nH]c1c3[nH]c4ccccc4c3c3c(c21)C(=O)NC3=O,-6.825
CHEMBL3669924,NS(=O)(=O)c1ccc(CC(=O)Nc2nnc(CCSCCc3nnc(NC(=O)Cc4ccc(S(N)(=O)=O)cc4)s3)s2)cc1,-6.824
CHEMBL1198080,[NH3+]CCC(=O)NCCC(=O)Nc1c2ccccc2nc2ccccc12,-6.818
CHEMBL1611192,[NH3+][C@@H](C(=O)[O-])c1cc(O)ccc1Cl,-6.818
CHEMBL157042,CC(C)[C@H](NC(=O)OCc1cnccn1)C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1,-6.816
CHEMBL3968977,C[C@H](Nc1cc(-c2ccc(Oc3ccc(F)cc3)cc2)nc(C(N)=O)n1)C(N)=O,-6.813
CHEMBL291070,O=C1c2ccccc2CN1C/C=C/C[NH+]1CCN(c2nsc3ccccc23)CC1,-6.81
CHEMBL156675,C[NH+](C)CCCN1Sc2ccccc2[S@]1=O,-6.807
CHEMBL337394,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]([NH3+])CO,-6.805
CHEMBL4117112,C[N@@H+](C/C=C/c1ccccc1F)Cc1ccc2c(c1)CCO2,-6.804
CHEMBL1559934,Cc1c(CCC(=O)NCc2ccc(F)cc2)c(=O)oc2cc(O)ccc12,-6.802
CHEMBL239088,O=c1ccc2ccc(OC/C(=N\O)c3ccc(F)cc3)cc2[nH]1,-6.8
CHEMBL3248121,N#[11C][C@H]([O-])c1ccc(O)c(O)c1,-6.8
CHEMBL2141274,O=C(Cc1ccccc1)NCc1nc2ccccc2[nH]1,-6.794
CHEMBL3303678,Cc1cccc(Cl)c1NC(=O)C[C@H](C)[NH3+],-6.794
CHEMBL473770,COC[C@@H](CNc1cc(=O)c2ccccc2[nH]1)C[NH2+]Cc1ccc(Cl)c(Cl)c1,-6.793
CHEMBL1616557,CCOc1cc(C[NH2+]CCc2c[nH]c3ccccc23)cc(Cl)c1OC,-6.793
CHEMBL1349849,COc1cccc([C@H](O)c2c[nH+]c(C(C)C)n2C)c1,-6.792
CHEMBL138681,C[NH2+]CCCCCC[N@H+](C)Cc1ccc(C(=O)N(C)CCCCCCN(C)c2nc(N)c3cc(OC)c(OC)cc3[nH+]2)cc1,-6.792
CHEMBL3961779,COc1ccc(-c2n[nH]cc2-c2cc(OC)c(OC)c(OC)c2)cc1O,-6.792
CHEMBL4163393,O=[N+]([O-])c1ccc(N2CC[NH+](CC[C@H](O)c3ccc(F)c4ccccc34)CC2)cc1,-6.791
CHEMBL3966726,Nc1ncc(-c2ccc3[nH]ccc3c2)cc1-c1nnc(C2CC2)o1,-6.79
CHEMBL1891643,CN(C(=O)COC(=O)CNC(=O)c1sc2ccccc2c1Cl)[C@@H]1CCS(=O)(=O)C1,-6.79
CHEMBL3321864,C(=N\Nc1ccc(-c2cnco2)cc1)\c1ccncc1,-6.788
CHEMBL277020,CC[N@@H+](CCC[NH3+])CCCNc1[nH+]ccc2c(C)c3[nH]c4ccc(OC)cc4c3cc12,-6.788
CHEMBL252612,Cc1ccccc1C1CCN(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)O[C@@H]3CC[NH2+]C3)CC2)CC1,-6.787
CHEMBL3831171,Cn1nc(Br)c2c(NCC[NH3+])ncnc21,-6.787
CHEMBL1887229,Cn1c(=O)c2[nH]c(CCc3ccncc3)nc2n(C)c1=O,-6.786
CHEMBL3246033,NC(=S)Cc1ccc2c(n1)CCCC2,-6.786
CHEMBL3480752,Cc1ccc(F)cc1CC(=O)N1CC[C@@]2(O)CC[NH2+]C[C@H]2C1,-6.785
CHEMBL3359762,CC(C)(O)C#Cc1cnc2c(c1)[C@]1(COC(N)=[NH+]1)c1cc(-c3cccnc3F)ccc1O2,-6.784
CHEMBL147831,CCOc1ccc(CN[C@@H](C(=O)NCc2ccccc2)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)(C)C)cc1,-6.782
CHEMBL3491317,CCn1c(C[NH2+]C[C@@H]2CCCN2c2cccnn2)nc2ccccc21,-6.781
CHEMBL1525556,C[C@H](C(=O)NC1CCCCC1)N1C(=O)c2cccc3cccc1c23,-6.779
CHEMBL1165606,CCOC(=O)/C=C/c1cn(-c2ccc(O)cc2)nc1-c1cccc(O)c1,-6.779
CHEMBL4160716,O=c1cc(-c2cccc(Cl)c2)c2ccc(O)cc2o1,-6.778
CHEMBL3793860,Oc1ccc(CC[C@H]2CCC[C@@H](CCc3ccc(OCCF)cc3)[NH2+]2)cc1,-6.775
CHEMBL455404,CN1C(=O)/C(=C/c2ccc(/C=C/C(=O)NCC[NH+](C)C)s2)Oc2ccccc21,-6.774
CHEMBL4213984,COc1cc2c(cc1-n1cnc3ccc(-c4ccnc5[nH]ccc45)cc31)C[NH2+]C2,-6.772
CHEMBL1447973,O=C(c1ccccc1F)N1CCN(c2ccc([N+](=O)[O-])c3ncccc23)CC1,-6.772
CHEMBL1901529,Cn1c(SCC(=O)Nc2nccs2)nnc1-c1cccnc1,-6.77
CHEMBL4171330,COc1ccc(CN(CCCC[NH3+])C[C@H]2Cc3ccccc3C[NH2+]2)nc1,-6.769
CHEMBL158020,COc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1C[N@H+](Cc2c(F)c(F)c(F)c(F)c2F)CCO1,-6.768
CHEMBL2333121,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cnsc3)ccc12,-6.768
CHEMBL90304,CC[NH+](CC)CCOc1ccc(Nc2nccc(-c3cccnc3)n2)cc1,-6.767
CHEMBL487745,COc1ccc2[nH]cc(C3CC[NH+](CCCCn4c(=O)c(-c5ccccc5)c5ccccn5c4=O)CC3)c2c1,-6.765
CHEMBL1188376,C[C@@H]1Cc2cccc(-c3ccccc3)c2C[NH2+]1,-6.764
CHEMBL2022159,O=C1CCN=C(NC(=O)Nc2cccc(F)c2)N1,-6.76
CHEMBL3664951,O=C1C[C@@H](C(=O)Nc2nnc(CCCCc3nnc(NC(=O)[C@@H]4CC(=O)c5ccccc54)s3)s2)c2ccccc21,-6.759
CHEMBL420458,CC(C)C[C@H](NC(=O)COc1ccc(Cl)c2ccccc12)C(=O)N[C@H]1CC(=O)O[C@H]1O,-6.757
CHEMBL1483219,O=C(Nc1ccc(S(=O)(=O)NCc2ccco2)cc1)c1ccncc1,-6.757
CHEMBL3774633,C[NH+]1CCN(C(=O)N[C@@H](CCCONC(N)=[NH2+])C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,-6.756
CHEMBL260846,Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)cs1,-6.755
CHEMBL2311540,O=S(=O)(c1cccc(Cl)c1)c1nnn2c1nc(-c1ccccc1Cl)c1sccc12,-6.755
CHEMBL599923,Cc1ccc(C)c2[nH]c(=O)c(CN(Cc3ccccc3)C(=S)NCCC[NH+](C)C)cc12,-6.755
CHEMBL174370,Nc1ncnc2cc(CN3CC[N@H+](Cc4nc5ccc(Cl)cc5s4)CC3=O)ccc12,-6.755
CHEMBL3487318,Cc1cccc(C(=O)N2CCC(Cc3cnc4[nH]ccc4c3)CC2)n1,-6.754
